team #,match #,alliance color,starting level,preload,no show,moved forward,auto piece placed,double auto,ship cargo,level 1 cargo,level 2 cargo,level 3 cargo,ship hatches,level 1 hatches,level 2 hatches,level 3 hatches,hatches dropped,cargo dropped,hab attempt level,hab success,hab level reached,climb time,dead,defense
4949,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
686,44,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,3,1,3,2,3,10,0,0
2914,44,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2849,44,0,2,2,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
1111,44,1,1,2,0,1,0,0,4,1,0,0,0,0,0,0,0,3,1,2,1,0,0,0
5587,44,1,1,1,0,1,0,0,0,0,0,0,2,1,1,1,0,2,1,2,1,0,0,0
4514,44,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0
5830,45,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0
2537,45,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2900,45,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5115,45,1,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0
6213,45,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0
2912,45,0,2,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,2,2,2,4,4,0
6893,46,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0
4456,46,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,10,0,0
4472,46,1,1,1,0,1,1,0,7,0,0,0,2,0,0,0,0,1,2,1,1,0,0,0
1885,46,0,1,1,0,1,1,0,3,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0
4821,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0
3650,46,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
6326,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0
1389,47,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0
5945,47,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
5841,47,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,2,1,0,0,0
6239,47,0,2,1,0,1,0,0,0,0,0,0,2,1,1,1,0,0,2,2,2,5,4,0
1446,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
3389,48,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,1,0,2,0
7770,48,1,2,1,0,1,0,0,4,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0
5243,48,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
3793,48,0,2,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,3,2,3,10,4,0
2186,48,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0
4821,49,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0
2537,49,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1
4949,49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
449,49,1,1,1,0,1,0,0,3,0,0,0,1,2,0,0,0,1,3,1,1,0,0,0
5587,49,0,2,0,0,1,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0
1885,49,0,1,1,0,1,1,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0
7714,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912,50,0,2,1,0,1,1,0,1,0,0,0,2,0,0,0,0,2,2,2,2,3,0,0
4514,50,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1389,50,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1
2849,50,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0
6239,51,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6893,51,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1
1446,51,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3389,51,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5115,51,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4472,52,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0
1123,52,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,38,0,0
5945,52,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
5830,52,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0
2186,52,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,4,0
1915,53,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2900,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
4456,53,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,3,2,3,10,0,0
5243,53,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
5243,53,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
4464,54,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5841,54,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,2,1,0,0,0
7770,54,1,2,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0
3650,54,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0
6213,54,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6326,54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1123,55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
6893,55,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
4821,55,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0
1389,55,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2537,55,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0
7714,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686,56,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0
5243,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
3389,56,1,1,2,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
2914,56,0,1,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
1915,56,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0
1446,56,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
4472,57,0,1,1,0,1,0,0,2,2,0,0,0,2,0,0,0,3,1,2,1,0,0,0
5587,57,1,2,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0
1111,57,0,1,1,0,1,1,0,3,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0
3650,57,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
3793,57,1,2,1,0,1,0,0,3,0,0,0,1,2,0,0,0,3,3,2,3,10,0,0
2912,57,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0
5945,58,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6213,58,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0
5841,58,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
4464,58,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
4949,58,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2900,58,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
449,59,1,1,1,0,1,0,0,1,0,0,0,2,2,0,0,1,0,2,2,2,10,0,0
5115,59,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
2849,59,0,2,2,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0
4456,59,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2186,59,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1727,59,1,2,2,0,1,0,0,2,2,0,0,0,0,0,0,0,1,2,2,2,6,0,0
4514,60,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
1885,60,0,1,1,0,1,1,0,4,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0
5830,60,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,7,0,0
7770,60,1,2,1,0,1,1,0,3,0,0,0,1,0,0,0,0,4,1,2,1,0,0,0
6239,60,0,2,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,2,1,0,0,0,0
6326,60,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1915,61,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
5945,61,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
686,61,0,1,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
7714,61,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
4464,61,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1
2912,61,1,2,1,0,1,1,0,1,0,0,0,2,1,0,0,1,0,2,2,2,3,0,0
2537,62,0,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
3389,62,0,1,2,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1
1123,62,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,17,0,1
4456,62,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1389,62,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,1
5841,62,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0
2849,63,1,1,2,0,1,0,0,5,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
6239,63,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0
6213,63,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0
5587,63,1,2,1,0,1,0,0,3,0,0,0,0,1,0,0,0,3,1,2,1,0,0,0
4472,63,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0
1446,63,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
1727,64,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,2,2,10,0,1
1111,64,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
5830,64,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,12,0,0
4821,64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0
2914,64,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
4949,64,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
449,65,1,1,1,0,1,0,0,2,2,0,0,1,2,0,0,1,0,2,1,1,0,0,0
4514,65,1,1,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0
3650,65,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1
6326,65,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0
7770,65,0,2,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0
2900,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
5115,66,1,1,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
2186,66,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0
6893,66,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
5243,66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
3793,66,1,2,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0
1885,66,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,2,0,3,1,0,0,0,0
4464,67,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
6239,67,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,3,0,1
1389,67,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
686,67,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,3,3,2,3,10,0,0
5830,67,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,16,0,0
3389,67,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0
1446,68,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
4456,68,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,3,2,3,8,0,0
4514,68,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0
4949,68,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2912,68,1,2,1,0,1,1,0,2,0,0,0,1,0,0,0,1,0,2,2,2,5,0,0
7714,68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1
2849,69,1,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
2537,69,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
6893,69,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
449,69,0,1,1,0,1,1,0,1,0,0,0,1,2,0,0,2,0,3,1,1,0,0,1
7770,69,0,2,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
5945,69,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
2900,70,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3650,70,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0
3793,70,1,2,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,3,2,3,7,0,0
2900,70,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
2914,70,0,1,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
5115,70,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
5841,71,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,1,2,1,0,0,0
6326,71,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1727,71,0,2,2,0,1,0,0,8,0,0,0,0,0,0,0,0,2,2,2,2,8,0,0
5587,71,1,2,1,0,1,0,0,3,2,0,0,2,1,0,0,1,1,1,2,1,0,0,0
5243,71,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0
4472,71,1,1,1,0,1,1,0,3,2,0,0,1,2,0,0,1,2,1,2,1,0,0,0
4821,72,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
6213,72,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1,0
1111,72,1,1,1,0,1,1,0,4,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0
2186,72,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0
1915,72,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
1123,72,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,20,0,0
2537,Finals,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
449,Finals,1,1,1,0,1,1,0,2,1,0,0,1,0,0,0,0,3,2,2,2,7,0,0
1885,Finals,1,1,1,0,1,1,0,0,2,0,0,2,3,0,0,0,0,1,2,1,0,0,0
1727,Finals,0,2,2,0,1,1,0,6,1,0,0,0,0,0,0,0,0,2,2,2,6,0,0
4472,Finals,0,1,1,0,1,1,0,2,2,0,0,2,2,0,0,1,1,1,2,1,0,0,1
1123,Quarters,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,22,0,1
3650,Quarters,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2914,Quarters,1,1,2,0,1,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4514,Quarters,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0
2186,Quarters,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
2912,Quarters,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,2,1,0,0,0
6893,Quarters,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
4472,Quarters,1,1,1,0,1,1,0,3,0,0,0,2,2,0,0,0,1,2,2,2,8,0,0
4456,Quarters,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,3,2,3,15,0,0
7770,Quarters,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,1
1727,Quarters,1,2,2,0,1,1,0,4,0,0,0,0,0,0,0,0,0,2,2,2,7,0,0
2537,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
686,Quarters,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,5,0,0
3793,Quarters,0,2,1,0,1,1,0,5,0,0,0,0,0,0,0,0,1,3,1,2,4,1,0
6239,Quarters,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5587,Quarters,0,2,1,0,1,1,0,0,2,0,0,2,2,0,0,2,1,1,2,1,0,0,0
3389,Quarters,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
5830,Quarters,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,27,0,0
1111,Quarters,1,1,1,0,1,0,0,3,1,0,0,1,0,0,0,1,0,1,2,1,0,0,0
2849,Quarters,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0
4821,Quarters,1,1,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,2,1,0,2,0
1885,Quarters,0,1,1,0,1,1,0,4,0,0,0,1,2,0,0,0,0,1,2,1,0,0,0
4464,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
449,Quarters,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,2,2,2,12,0,0
1123,Quarters,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,0,0
2912,Quarters,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,2,2,2,5,0,0
3650,Quarters,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2914,Quarters,1,1,2,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
4514,Quarters,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1
2186,Quarters,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
4514,Quarters,1,1,1,0,1,1,0,2,0,0,0,2,4,0,0,0,0,1,2,1,0,0,0
6893,Quarters,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2537,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1
7770,Quarters,0,2,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,2,1,0,0,0
4456,Quarters,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,3,2,3,14,0,0
3793,Quarters,0,2,1,0,1,1,0,3,0,0,0,0,0,0,0,1,1,3,2,3,10,0,1
686,Quarters,1,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,2,3,2,3,7,0,0
6239,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1
3389,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
5830,Quarters,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,16,0,0
2849,Quarters,0,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
1111,Quarters,1,1,1,0,1,1,0,1,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0
4821,Quarters,1,1,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0
1885,Quarters,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,1,0
2900,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
449,Quarters,0,1,1,0,1,1,0,2,1,0,0,1,1,0,0,0,2,2,2,2,11,0,0
2537,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
1727,Quarters,1,2,2,0,1,1,0,5,2,0,0,0,0,0,0,0,0,2,2,2,7,0,0
2186,Quarters,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
2849,Quarters,1,2,2,0,1,1,0,4,2,0,0,0,0,0,0,0,2,1,2,1,0,0,0
5830,Quarters,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,8,0,1
2537,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2849,Quarters,1,2,2,0,1,0,0,3,3,0,0,0,0,0,0,0,2,1,2,1,0,0,0
2537,Quarters,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1
2849,Quarters,1,2,2,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1
2912,Semis,0,2,1,0,1,1,0,1,0,0,0,2,0,0,0,1,0,2,2,2,6,0,0
1123,Semis,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
4472,Semis,1,1,1,0,1,0,0,3,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
1885,Semis,1,2,1,0,1,1,0,0,0,0,0,2,4,2,0,1,0,0,0,0,0,0,0
5587,Semis,0,2,1,0,1,0,0,1,2,0,0,2,2,0,0,2,2,1,2,1,0,0,0
449,Semis,1,1,1,0,1,1,0,3,2,0,0,1,0,0,0,0,0,2,2,2,10,0,0
3793,Semis,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,2,3,6,0,0
1123,Semis,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1
4472,Semis,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,2,1,0,2,0
1727,Semis,1,2,2,0,1,1,0,6,0,0,0,0,0,0,0,0,0,2,2,2,9,0,0
2912,Semis,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2,2,2,2,3,0,1
2186,Semis,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
3793,Semis,0,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,2,3,11,0,1
1885,Semis,1,1,1,0,1,1,0,1,1,0,0,2,2,1,0,1,0,1,2,1,0,0,0
449,Semis,1,1,1,0,1,1,0,2,0,0,0,1,2,0,0,0,2,2,2,2,8,0,0
5587,Semis,0,2,1,0,1,1,0,2,1,0,0,2,4,0,0,0,1,2,1,1,0,0,0
5830,Semis,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
1123,Semis,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,32,0,1
1727,Semis,1,2,2,0,1,1,0,7,1,0,0,0,0,0,0,0,0,2,2,2,11,0,0
4472,Semis,1,1,1,0,1,0,0,1,1,0,0,2,1,0,0,0,1,1,2,1,0,0,0
2912,Semis,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,2,2,2,2,0,0
2186,Semis,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
